country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","15-07-2026 16:00:00",29.61075,74.283608,CO,8,10,9
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","15-07-2026 16:00:00",26.960669,75.771817,PM2.5,49,149,74
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","15-07-2026 16:00:00",26.960669,75.771817,PM10,107,239,144
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","15-07-2026 16:00:00",17.65439,75.90649,NO2,7,46,20
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","15-07-2026 16:00:00",17.65439,75.90649,NH3,2,7,4
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-07-2026 16:00:00",19.26777,72.97182,PM2.5,12,61,35
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-07-2026 16:00:00",19.26777,72.97182,PM10,36,78,61
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-07-2026 16:00:00",19.26777,72.97182,CO,14,20,16
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-07-2026 16:00:00",19.222279,72.957979,PM2.5,14,52,24
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","15-07-2026 16:00:00",19.235581,73.159121,PM2.5,30,64,43
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","15-07-2026 16:00:00",21.606865,85.510538,SO2,0,3,1
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","15-07-2026 16:00:00",21.606865,85.510538,CO,6,12,9
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","15-07-2026 16:00:00",20.9360711,85.1707021,PM10,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","15-07-2026 16:00:00",21.869985,85.167016,NH3,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","15-07-2026 16:00:00",31.62,74.876512,NO2,14,73,19
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","15-07-2026 16:00:00",31.62,74.876512,NH3,6,9,7
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.6603346,77.3572563,OZONE,18,43,30
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.646233,77.358075,PM2.5,33,97,65
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.757294,77.278792,SO2,7,29,19
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.757294,77.278792,CO,6,34,23
India,"Uttar Pradesh",Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.694528,77.494705,SO2,3,7,5
India,"Uttar Pradesh",Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","15-07-2026 16:00:00",26.730136,83.433859,NH3,1,1,1
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","15-07-2026 16:00:00",28.557054,77.453663,SO2,7,11,9
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","15-07-2026 16:00:00",28.47272,77.482,PM2.5,27,89,54
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","15-07-2026 16:00:00",28.47272,77.482,NO2,6,33,19
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","15-07-2026 16:00:00",28.47272,77.482,OZONE,16,68,48
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","15-07-2026 16:00:00",28.725645,77.749675,PM2.5,14,143,70
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","15-07-2026 16:00:00",28.725645,77.749675,SO2,15,22,18
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","15-07-2026 16:00:00",28.725645,77.749675,CO,27,38,34
India,"Uttar Pradesh",Jhansi,"Shivaji Nagar, Jhansi - UPPCB","15-07-2026 16:00:00",25.4547,78.6039,NO2,6,6,6
India,"Uttar Pradesh",Jhansi,"Shivaji Nagar, Jhansi - UPPCB","15-07-2026 16:00:00",25.4547,78.6039,CO,5,8,6
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","15-07-2026 16:00:00",26.428282,80.327067,PM10,NA,NA,NA
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","15-07-2026 16:00:00",26.428282,80.327067,SO2,NA,NA,NA
India,"Uttar Pradesh",Kanpur,"Nehru Nagar, Kanpur - UPPCB","15-07-2026 16:00:00",26.4703136,80.3229863,PM2.5,35,77,58
India,"Uttar Pradesh",Kanpur,"Nehru Nagar, Kanpur - UPPCB","15-07-2026 16:00:00",26.4703136,80.3229863,PM10,32,70,52
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","15-07-2026 16:00:00",26.509954,80.249612,PM10,47,128,92
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","15-07-2026 16:00:00",26.509954,80.249612,NO2,31,31,31
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","15-07-2026 16:00:00",26.509954,80.249612,OZONE,18,21,20
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","15-07-2026 16:00:00",28.61119,77.34206,PM2.5,96,322,169
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","15-07-2026 16:00:00",28.61119,77.34206,PM10,90,188,119
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","15-07-2026 16:00:00",28.61119,77.34206,NO2,26,36,31
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","15-07-2026 16:00:00",28.61119,77.34206,SO2,10,11,11
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","15-07-2026 16:00:00",28.61119,77.34206,OZONE,8,10,9
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","15-07-2026 16:00:00",28.2348927,77.8683002,PM10,19,142,58
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","15-07-2026 16:00:00",26.86812,81.005119,PM10,21,96,53
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","15-07-2026 16:00:00",26.8458805,80.9365541,NH3,8,17,11
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","15-07-2026 16:00:00",26.8458805,80.9365541,CO,28,90,66
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","15-07-2026 16:00:00",26.8458805,80.9365541,OZONE,40,68,56
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","15-07-2026 16:00:00",26.90723,80.98579,PM2.5,31,97,53
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","15-07-2026 16:00:00",26.766433,80.927299,NO2,11,12,12
India,"Tamil Nadu",Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","15-07-2026 16:00:00",8.816428,78.099039,PM2.5,NA,NA,NA
India,"Tamil Nadu",Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","15-07-2026 16:00:00",8.816428,78.099039,OZONE,27,34,31
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-07-2026 16:00:00",17.460103,78.334361,SO2,4,11,7
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-07-2026 16:00:00",17.460103,78.334361,CO,1,6,3
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","15-07-2026 16:00:00",17.429398,78.569354,OZONE,25,32,29
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","15-07-2026 16:00:00",17.393559,78.339194,OZONE,15,29,26
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","15-07-2026 16:00:00",17.544899,78.486949,NO2,13,14,14
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","15-07-2026 16:00:00",17.528544,78.286195,PM2.5,30,47,36
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","15-07-2026 16:00:00",17.528544,78.286195,NH3,3,4,3
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","15-07-2026 16:00:00",17.349694,78.451437,PM10,25,83,50
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","15-07-2026 16:00:00",17.349694,78.451437,OZONE,2,4,4
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","15-07-2026 16:00:00",17.4559458,78.4332152,NO2,29,48,39
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","15-07-2026 16:00:00",17.4559458,78.4332152,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","15-07-2026 16:00:00",17.4559458,78.4332152,SO2,5,19,11
India,"Uttar Pradesh",Agra,"Shahjahan Garden, Agra - UPPCB","15-07-2026 16:00:00",27.169338,78.03582,OZONE,1,3,2
India,"Uttar Pradesh",Agra,"Manoharpur, Agra - UPPCB","15-07-2026 16:00:00",27.23711,78.01936,PM10,67,121,82
India,"Uttar Pradesh",Agra,"Manoharpur, Agra - UPPCB","15-07-2026 16:00:00",27.23711,78.01936,SO2,11,97,29
India,"Uttar Pradesh",Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-07-2026 16:00:00",28.964949,77.278761,NH3,1,2,1
India,"Uttar Pradesh",Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-07-2026 16:00:00",28.964949,77.278761,SO2,0,7,3
India,"Uttar Pradesh",Bareilly,"Rajendra Nagar, Bareilly - UPPCB","15-07-2026 16:00:00",28.38910936,79.42963708,NO2,8,10,9
India,"Uttar Pradesh",Bareilly,"Rajendra Nagar, Bareilly - UPPCB","15-07-2026 16:00:00",28.38910936,79.42963708,NH3,1,2,1
India,"Uttar Pradesh",Bareilly,"Rajendra Nagar, Bareilly - UPPCB","15-07-2026 16:00:00",28.38910936,79.42963708,CO,8,11,9
India,"Uttar Pradesh",Bareilly,"Civil Lines, Bareilly - UPPCB","15-07-2026 16:00:00",28.359581,79.414455,NO2,8,9,8
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","15-07-2026 16:00:00",27.1594,78.3953,NO2,15,15,15
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.685382,77.453839,CO,12,56,27
India,"Tamil Nadu",Chennai,"Arumbakkam, Chennai - TNPCB","15-07-2026 16:00:00",13.0664,80.2112,NO2,9,36,19
India,"Tamil Nadu",Chennai,"Arumbakkam, Chennai - TNPCB","15-07-2026 16:00:00",13.0664,80.2112,CO,NA,NA,NA
India,"Tamil Nadu",Chennai,"Royapuram, Chennai - TNPCB","15-07-2026 16:00:00",13.1036,80.2909,OZONE,28,34,30
India,"Tamil Nadu",Chennai,"Perungudi, Chennai - TNPCB","15-07-2026 16:00:00",12.9533,80.2357,PM10,76,363,197
India,"Tamil Nadu",Chennai,"Perungudi, Chennai - TNPCB","15-07-2026 16:00:00",12.9533,80.2357,NO2,3,8,5
India,"Tamil Nadu",Chennai,"Perungudi, Chennai - TNPCB","15-07-2026 16:00:00",12.9533,80.2357,CO,22,70,52
India,"Tamil Nadu",Chennai,"Perungudi, Chennai - TNPCB","15-07-2026 16:00:00",12.9533,80.2357,OZONE,2,5,3
India,"Tamil Nadu",Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","15-07-2026 16:00:00",10.942451,76.978996,SO2,25,27,26
India,"Tamil Nadu",Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","15-07-2026 16:00:00",13.4127,80.1081,PM10,65,163,106
India,"Tamil Nadu",Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","15-07-2026 16:00:00",13.4127,80.1081,NH3,0,1,1
India,"Tamil Nadu",Madurai,"Uchapatti, Madurai - TNPCB","15-07-2026 16:00:00",9.865935,78.022669,PM10,NA,NA,NA
India,"Tamil Nadu",Madurai,"Uchapatti, Madurai - TNPCB","15-07-2026 16:00:00",9.865935,78.022669,OZONE,0,1,1
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","15-07-2026 16:00:00",27.213494,73.734444,OZONE,20,28,23
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","15-07-2026 16:00:00",25.771061,73.340227,NH3,2,12,7
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","15-07-2026 16:00:00",26.031443,76.359327,NH3,2,6,4
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","15-07-2026 16:00:00",27.608912,75.153302,NH3,5,6,6
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","15-07-2026 16:00:00",24.885261,72.857549,OZONE,14,29,22
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","15-07-2026 16:00:00",29.931624,73.864511,NO2,53,89,62
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-07-2026 16:00:00",26.159933,75.780517,PM10,97,190,138
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-07-2026 16:00:00",26.159933,75.780517,NO2,1,3,2
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","15-07-2026 16:00:00",24.5886166,73.6321397,SO2,4,19,10
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","15-07-2026 16:00:00",17.5316895,78.218939,PM2.5,22,130,48
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","15-07-2026 16:00:00",17.5316895,78.218939,OZONE,19,20,19
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","15-07-2026 16:00:00",17.5184,78.278777,NH3,1,2,2
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","15-07-2026 16:00:00",17.5184,78.278777,SO2,3,13,8
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","15-07-2026 16:00:00",23.8175497,91.2726974,CO,30,34,32
India,"Uttar Pradesh",Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","15-07-2026 16:00:00",27.19412,77.96237,PM2.5,45,129,67
India,"Uttar Pradesh",Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","15-07-2026 16:00:00",27.19412,77.96237,NH3,9,13,11
India,"Uttar Pradesh",Agra,"Shahjahan Garden, Agra - UPPCB","15-07-2026 16:00:00",27.169338,78.03582,PM10,44,66,56
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","15-07-2026 16:00:00",27.410954,77.550619,SO2,1,2,1
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","15-07-2026 16:00:00",28.999264,77.7590354,SO2,22,28,26
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","15-07-2026 16:00:00",28.999264,77.7590354,CO,30,45,37
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","15-07-2026 16:00:00",28.972677,77.641018,PM10,107,192,142
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","15-07-2026 16:00:00",28.972677,77.641018,NO2,18,44,28
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","15-07-2026 16:00:00",28.972677,77.641018,CO,38,69,54
India,"Uttar Pradesh",Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","15-07-2026 16:00:00",29.06351,77.709723,PM10,NA,NA,NA
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","15-07-2026 16:00:00",28.9535882,77.7622941,PM2.5,21,62,41
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","15-07-2026 16:00:00",27.8015617,76.6365217,NH3,2,4,3
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","15-07-2026 16:00:00",25.14389,75.821256,PM10,51,88,66
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","15-07-2026 16:00:00",25.196024,75.855668,PM2.5,27,70,39
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","15-07-2026 16:00:00",25.196024,75.855668,PM10,71,115,99
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","15-07-2026 16:00:00",25.16409,75.858137,PM2.5,23,67,45
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","15-07-2026 16:00:00",27.213494,73.734444,PM10,56,107,83
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","15-07-2026 16:00:00",28.9535882,77.7622941,CO,33,51,44
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","15-07-2026 16:00:00",28.798171,77.540243,NH3,3,3,3
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","15-07-2026 16:00:00",28.840739,78.697531,PM10,30,106,69
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","15-07-2026 16:00:00",28.840739,78.697531,NH3,8,12,10
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","15-07-2026 16:00:00",28.840739,78.697531,SO2,8,18,14
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","15-07-2026 16:00:00",28.88528,78.7388,PM10,61,121,93
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","15-07-2026 16:00:00",28.88528,78.7388,NO2,23,24,23
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","15-07-2026 16:00:00",28.88528,78.7388,NH3,3,3,3
India,"Uttar Pradesh",Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","15-07-2026 16:00:00",29.4723508,77.7194031,NH3,1,3,2
India,"Uttar Pradesh",Noida,"Sector-116, Noida - UPPCB","15-07-2026 16:00:00",28.56923,77.393848,NH3,8,20,12
India,"Uttar Pradesh",Noida,"Sector-1, Noida - UPPCB","15-07-2026 16:00:00",28.5898,77.3101,PM2.5,35,88,54
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","15-07-2026 16:00:00",28.5447608,77.3231257,PM2.5,24,87,55
India,"Uttar Pradesh",Noida,"Sector - 62, Noida - IITM","15-07-2026 16:00:00",28.6245479,77.3577104,NO2,18,44,30
India,"Uttar Pradesh",Prayagraj,"Jhunsi, Prayagraj - UPPCB","15-07-2026 16:00:00",25.425602,81.917152,PM10,17,122,55
India,"Uttar Pradesh",Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","15-07-2026 16:00:00",25.494,81.863,PM2.5,18,44,29
India,"Uttar Pradesh",Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","15-07-2026 16:00:00",25.494,81.863,CO,1,2,1
India,"Uttar Pradesh",Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","15-07-2026 16:00:00",25.44919916,81.82735986,PM2.5,17,53,27
India,"Uttar Pradesh",Raebareli,"Anand Nagar, Raebareli - UPPCB","15-07-2026 16:00:00",26.219512,81.237648,CO,49,84,75
India,"Uttar Pradesh",Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","15-07-2026 16:00:00",26.207781,81.245571,CO,50,50,50
India,"Uttar Pradesh",Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","15-07-2026 16:00:00",25.262326,82.995408,NH3,2,10,6
India,"Uttar Pradesh",Varanasi,"Bhelupur, Varanasi - UPPCB","15-07-2026 16:00:00",25.301778,82.996789,SO2,27,35,29
India,"Uttar Pradesh",Varanasi,"Bhelupur, Varanasi - UPPCB","15-07-2026 16:00:00",25.301778,82.996789,CO,7,9,8
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","15-07-2026 16:00:00",25.3505986,82.9083074,PM2.5,46,237,131
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","15-07-2026 16:00:00",25.3505986,82.9083074,CO,NA,NA,NA
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","15-07-2026 16:00:00",27.571409,77.655757,PM2.5,30,147,63
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","15-07-2026 16:00:00",27.571409,77.655757,SO2,25,37,31
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","15-07-2026 16:00:00",30.269444,78.044167,NH3,NA,NA,NA
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","15-07-2026 16:00:00",30.269444,78.044167,SO2,0,1,1
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","15-07-2026 16:00:00",29.2124114,78.9611753,PM10,52,98,78
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","15-07-2026 16:00:00",29.2124114,78.9611753,NO2,8,28,15
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","15-07-2026 16:00:00",30.075911,78.2859547,PM10,7,49,23
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","15-07-2026 16:00:00",30.075911,78.2859547,NO2,7,7,7
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","15-07-2026 16:00:00",30.075911,78.2859547,NH3,4,8,5
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","15-07-2026 16:00:00",30.075911,78.2859547,SO2,1,1,1
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","15-07-2026 16:00:00",30.075911,78.2859547,CO,37,37,37
India,"West Bengal",Asansol,"Mahabir Colliery, Asansol - WBPCB","15-07-2026 16:00:00",23.618183,87.105718,PM2.5,10,79,46
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","15-07-2026 16:00:00",23.685297,86.945968,NH3,1,10,5
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","15-07-2026 16:00:00",23.685297,86.945968,CO,7,41,25
India,"West Bengal",Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","15-07-2026 16:00:00",23.616515,87.119133,CO,30,37,33
India,"West Bengal",Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","15-07-2026 16:00:00",23.616515,87.119133,OZONE,5,15,10
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","15-07-2026 16:00:00",22.7605581,88.3617589,PM2.5,22,58,41
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","15-07-2026 16:00:00",22.7605581,88.3617589,OZONE,8,15,12
India,"West Bengal",Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","15-07-2026 16:00:00",23.567923,87.306843,PM10,19,66,49
India,"West Bengal",Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","15-07-2026 16:00:00",23.567923,87.306843,NO2,2,19,9
India,"West Bengal",Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","15-07-2026 16:00:00",23.567923,87.306843,CO,NA,NA,NA
India,"West Bengal",Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","15-07-2026 16:00:00",23.508764,87.35444,SO2,10,11,11
India,"West Bengal",Haldia,"Priyambada Housing Estate, Haldia - WBPCB","15-07-2026 16:00:00",22.06047,88.109737,NO2,8,17,11
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","15-07-2026 16:00:00",22.554954,88.292568,PM10,18,80,45
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","15-07-2026 16:00:00",22.554954,88.292568,CO,13,17,14
India,"West Bengal",Howrah,"Dasnagar, Howrah - WBPCB","15-07-2026 16:00:00",22.6025571,88.3105664,PM10,8,96,53
India,"West Bengal",Howrah,"Belur Math, Howrah - WBPCB","15-07-2026 16:00:00",22.629801,88.352017,PM10,34,93,61
India,"West Bengal",Howrah,"Belur Math, Howrah - WBPCB","15-07-2026 16:00:00",22.629801,88.352017,NH3,3,4,4
India,"West Bengal",Howrah,"Belur Math, Howrah - WBPCB","15-07-2026 16:00:00",22.629801,88.352017,OZONE,9,9,9
India,"West Bengal",Howrah,"Ghusuri, Howrah - WBPCB","15-07-2026 16:00:00",22.611968,88.347422,OZONE,18,22,20
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","15-07-2026 16:00:00",22.58157048,88.41002457,PM2.5,11,51,30
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","15-07-2026 16:00:00",22.58157048,88.41002457,NO2,13,16,13
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","15-07-2026 16:00:00",22.58157048,88.41002457,CO,22,24,23
India,"West Bengal",Kolkata,"Bidhannagar, Kolkata - WBPCB","15-07-2026 16:00:00",22.58157048,88.41002457,OZONE,27,52,39
India,"West Bengal",Kolkata,"Victoria, Kolkata - WBPCB","15-07-2026 16:00:00",22.5448082,88.3403691,SO2,12,21,17
India,"West Bengal",Kolkata,"Victoria, Kolkata - WBPCB","15-07-2026 16:00:00",22.5448082,88.3403691,CO,31,47,39
India,"West Bengal",Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","15-07-2026 16:00:00",22.627847,88.380669,CO,38,44,41
India,"West Bengal",Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","15-07-2026 16:00:00",22.627847,88.380669,OZONE,20,31,26
India,"West Bengal",Kolkata,"Jadavpur, Kolkata - WBPCB","15-07-2026 16:00:00",22.49929,88.36917,NH3,12,23,15
India,"West Bengal",Kolkata,"Jadavpur, Kolkata - WBPCB","15-07-2026 16:00:00",22.49929,88.36917,SO2,6,8,6
India,"West Bengal",Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","15-07-2026 16:00:00",22.51106,88.35142,CO,16,17,16
India,"West Bengal",Kolkata,"Fort William, Kolkata - WBPCB","15-07-2026 16:00:00",22.55664,88.342674,PM2.5,12,73,38
India,"West Bengal",Kolkata,"Fort William, Kolkata - WBPCB","15-07-2026 16:00:00",22.55664,88.342674,CO,3,19,7
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","15-07-2026 16:00:00",26.6879226,88.4152495,PM10,21,70,44
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","15-07-2026 16:00:00",26.6879226,88.4152495,NH3,14,16,15
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","15-07-2026 16:00:00",26.6879226,88.4152495,SO2,12,14,13
India,"West Bengal",Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","15-07-2026 16:00:00",26.6879226,88.4152495,OZONE,21,28,24
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","15-07-2026 16:00:00",26.349082,92.68449,NO2,1,1,1
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","15-07-2026 16:00:00",26.446912,91.439057,PM2.5,18,114,65
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","15-07-2026 16:00:00",26.446912,91.439057,PM10,14,79,48
India,Assam,Silchar,"Tarapur, Silchar - PCBA","15-07-2026 16:00:00",24.82827,92.79525,SO2,4,6,5
